tipe laka lantas;jumlah korban luka berat;jumlah korban luka ringan;jumlah korban meninggal dunia;latitude;longititude;direction;tipe cahaya;cuaca;fungsi jalan;kelas jalan;geometri jalan;tipe jalan;kecepatan;jenis jalan;lokasi jalan;kecamatan;jenis luka ;age;jenis kelamin;jenis kendaraan;cluster;kategori
tabrakan depan - belakang;0;1;0;-7,258830238;112,4473627;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds. pacuh kec. balongpanggang kab. gresik;balongpanggang;kecelakaan ringan;<17;laki-laki;mini bus;1;sedang
tabrakan depan - belakang;0;4;0;-7,291525472;112,5705293;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds. bringkang kec. menganti kab. gresik;menganti;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;1;0;-7,298606461;112,5441545;utara (0°);terang / jelas;cerah;tol;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/1 (2 lajur/1 arah);80;jalan nasional;jalan tol klbm km 14.400 ds. turirejo kec. kedamean kab. gresik;kedamean;kecelakaan ringan;<17;laki-laki;mini truk;0;tinggi
tabrakan depan - belakang;0;1;0;-7,166214119;112,5589067;timur (90°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya ds. ambeng-ambeng kec. duduksampeyan kab. gresik;duduk sampeyan;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;3;0;-7,364365347;112,5863592;selatan (180°);gelap / sulit terlihat;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya desa banjaran kecamatan driyorejo kabupaten gresik;driyorejo;kecelakaan ringan;46-65;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;2;0;-6,999306512;112,5640321;selatan (180°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan nasional;jalan raya ds. racitengah kec. sidayu kab. gresik;sidayu;kecelakaan ringan;46-65;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;2;0;-7,396593322;112,5246488;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. sumberame kec. wringinanom kab. gresik;wringinanom;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);1;sedang
tabrakan depan - belakang;0;1;0;-7,161424391;112,6143451;timur (90°);terang / jelas;cerah;lokal / lingkungan;iii (jalan kecil utk max beban 8 ton & 9 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan desa;jalan umum gkb ds. randuagung kec. kebomas kab. gresik;kebomas;kecelakaan ringan;46-65;laki-laki;jeep ( suv );0;tinggi
tabrakan depan - belakang;0;2;0;-7,160267372;112,5312466;timur (90°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);40;jalan nasional;jalan raya ds. samirplapan kec. duduksampeyan kab. gresik;duduk sampeyan;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);1;sedang
tabrakan depan - belakang;0;2;0;-7,14461297;112,5028689;timur (90°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);40;jalan nasional;jalan raya ds. tambakrejo kec. duduksampeyan kab. gresik;duduk sampeyan;kecelakaan ringan;<17;perempuan;pick up;1;sedang
tabrakan depan - belakang;0;1;0;-7,355565121;112,5486393;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. banyuurip kec. kedamean kab. gresik;kedamean;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;2;0;-7,290924396;112,5636706;selatan (180°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan propinsi;jalan raya ds. bringkang kec. menganti kab. gresik;menganti;kecelakaan ringan;nan;laki-laki;mobil;0;tinggi
tabrakan depan - belakang;0;1;0;-7,267323629;112,4524808;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. balongpanggang kec. balongpanggang kab. gresik;balongpanggang;kecelakaan ringan;26-45;laki-laki;jeep ( suv );1;sedang
tabrakan depan - belakang;0;1;0;-6,990670806;112,5099318;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds. lasem kec. sidayu kab. gresik;sidayu;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);1;sedang
tabrakan depan - belakang;0;2;0;-6,978053127;112,5399588;barat (270°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan nasional;jalan raya ds. golokan kec. sidayu kab. gresik;sidayu;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);1;sedang
tabrakan depan - belakang;0;2;0;-7,388785075;112,5639692;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. wringinanom kec. wringinanom kab. gresik;wringinanom;kecelakaan ringan;46-65;perempuan;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;1;0;-7,09451806;112,5896065;timur (90°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan nasional;jalan raya ds. banyuwangi kec. manyar kab. gresik;manyar;kecelakaan ringan;<17;perempuan;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;1;0;-7,384131385;112,5760228;utara (0°);gelap / sulit terlihat;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan propinsi;jalan raya ds. krikilan legundi kec. driyorejo kab. gresik;driyorejo;kecelakaan ringan;26-45;laki-laki;truk gandeng;0;tinggi
tabrakan depan - belakang;0;2;0;-7,226523129;112,4576105;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya desa ngasin kecamatan balongpanggang kabupaten gresik;balongpanggang;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);1;sedang
tabrakan depan - belakang;0;1;0;-7,376274357;112,5510208;timur (90°);terang / jelas;cerah;tol;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);40;jalan nasional;jalan tol surabaya mojokerto km 725 b ds. pasinan lemahputih kec. wringinanom kab. gresik;wringinanom;kecelakaan ringan;26-45;laki-laki;mini bus;0;tinggi
tabrakan depan - belakang;0;1;0;-7,346917087;112,56847;selatan (180°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan propinsi;jalan raya ds. karangandong kec. driyorejo kab. gresik;driyorejo;kecelakaan ringan;26-45;laki-laki;mini bus;0;tinggi
tabrakan depan - belakang;0;2;0;-6,989886183;112,5070525;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. lasem kec. sidayu kab. gresik;sidayu;kecelakaan ringan;17-25;perempuan;r2 (sepeda motor);1;sedang
tabrakan depan - belakang;0;1;0;-7,395121874;112,5340165;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. lebaniwaras kec. wringinanom kab. gresik;wringinanom;kecelakaan ringan;26-45;laki-laki;mini truk;1;sedang
tabrakan depan - belakang;0;1;0;-7,328335619;112,5663678;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. kedamean kec. kedamean kab. gresik;kedamean;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;1;0;-6,883893641;112,4489833;selatan (180°);gelap / sulit terlihat;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. campurejo kec. panceng kab. gresik;panceng;kecelakaan ringan;nan;laki-laki;r2 (sepeda motor);1;sedang
tabrakan depan - belakang;1;0;0;-7,215470804;112,5710349;selatan (180°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);50;jalan propinsi;jalan raya ds cerme lor kec cerme kab. gresik;cerme;kecelakaan berat;17-25;laki-laki;r2 (sepeda motor);2;rendah
tabrakan depan - belakang;0;3;0;-7,165002821;112,5872818;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan kh. syafii ds. dahanrejo kec. kebomas kab. gresik;kebomas;kecelakaan ringan;<17;perempuan;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;2;0;-7,36157427;112,6402164;timur (90°);gelap / sulit terlihat;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan propinsi;jalan raya ds. cangkir kec. driyorejo kab. gresik;driyorejo;kecelakaan ringan;nan;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;1;0;-7,384411536;112,5762244;utara (0°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);x atau + (simpang empat);2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan propinsi;jalan raya sp4 legundi ds. legundi kec. driyorejo kab. gresik;driyorejo;kecelakaan ringan;46-65;perempuan;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;1;0;-7,366142127;112,6141247;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. driyorejo kec. driyorejo kab. gresik;driyorejo;kecelakaan ringan;46-65;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;2;0;-7,165993105;112,6144053;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya dr. wahidin sudirohusodo d kel. kembangan kec. kebomas kab. gresik;kebomas;kecelakaan ringan;nan;perempuan;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;1;0;-7,192106791;112,6192879;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan desa;jalan umum ds kedanyang kec. kebomas kab. gresik;kebomas;kecelakaan ringan;<17;laki-laki;mini truk;0;tinggi
tabrakan depan - belakang;0;2;0;-7,38201194;112,5375003;utara (0°);gelap / sulit terlihat;cerah;tol;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);50;jalan nasional;jalan tol klbm km 3,500 ds. lebaniwaras kec. wringinanom kab. gresik;wringinanom;kecelakaan ringan;46-65;laki-laki;truk berat / tronton;1;sedang
tabrakan depan - belakang;0;10;0;-7,389094747;112,5072113;barat (270°);terang / jelas;cerah;tol;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan nasional;jalan tol surabaya mojokerto km 720+400 jalur a ds. sumberame kec. wringinanom kab. gresik;wringinanom;kecelakaan ringan;26-45;laki-laki;standar bus;1;sedang
tabrakan depan - belakang;1;0;1;-7,173321667;112,6068697;timur (90°);terang / jelas;cerah;tol;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);50;jalan nasional;jalan tol km 15 (600) b ds. kembangan kec. kebomas kab. gresik;kebomas;kecelakaan berat;46-65;laki-laki;truk berat / tronton;2;rendah
tabrakan depan - belakang;0;1;0;-7,263791997;112,5859846;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. pelemwatu kec. menganti kab. gresik;menganti;kecelakaan ringan;<17;laki-laki;pick up;0;tinggi
tabrakan depan - belakang;0;2;0;-7,359747858;112,6488884;timur (90°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan propinsi;jalan raya desa bambe kecamatan driyorejo  kabupaten gresik;driyorejo;kecelakaan ringan;26-45;laki-laki;mini truk;0;tinggi
tabrakan depan - belakang;0;1;0;-7,406369068;112,5048698;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya desa kedunganyar kecamatan wringinanom kabupaten gresik;wringinanom;kecelakaan ringan;46-65;laki-laki;r2 (sepeda motor);1;sedang
tabrakan depan - belakang;0;1;0;-7,175668968;112,6246242;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya mayjend sungkono kel. sekarkurung kec. kebomas kab. gresik;kebomas;kecelakaan ringan;nan;perempuan;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;1;0;-7,118394577;112,5980957;selatan (180°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan nasional;jalan raya ds. manyarejo kec. manyar kab. gresik;manyar;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;2;0;-7,390716179;112,5556697;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. sumengko kec. wringinanom kab. gresik;wringinanom;kecelakaan ringan;46-65;perempuan;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;1;0;-7,166569046;112,5616713;timur (90°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya ds. ambeng-ambeng watangrejo kec. duduksampeyan kab. gresik;duduk sampeyan;kecelakaan ringan;26-45;perempuan;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;1;0;-7,265877349;112,4681771;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. kalipadang kec. benjeng kab. gresik;benjeng;kecelakaan ringan;<17;perempuan;r2 (sepeda motor);1;sedang
tabrakan depan - belakang;0;1;0;-7,365303346;112,6203714;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. cangkir kec. driyorejo kab. gresik;driyorejo;kecelakaan ringan;<17;perempuan;mini bus;0;tinggi
tabrakan depan - belakang;0;1;0;-7,368869056;112,6021359;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. semambung kec. driyorejo kab. gresik;driyorejo;kecelakaan ringan;nan;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;1;0;-7,118951033;112,5989858;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya desa manyarejo kecamatan manyar kabupaten gresik;manyar;kecelakaan ringan;46-65;laki-laki;truk berat / tronton;0;tinggi
tabrakan depan - belakang;0;1;0;-6,987396299;112,5182162;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds.lasem kec sidayu kab. gresik;sidayu;kecelakaan ringan;<17;laki-laki;pick up;1;sedang
tabrakan depan - belakang;0;1;0;-7,263807724;112,4921728;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds. munggugianti kec. benjeng kab. gresik;benjeng;kecelakaan ringan;<17;laki-laki;r2 (sepeda motor);1;sedang
tabrakan depan - belakang;0;2;0;-7,152765574;112,6150914;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;1/1 (1 lajur/1 arah);40;jalan kota / kabupaten;jalan jawa gkb ds. yosowilangun kec. manyar kab. gresik;manyar;kecelakaan ringan;26-45;perempuan;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;2;0;-7,152765574;112,6150914;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;1/1 (1 lajur/1 arah);40;jalan kota / kabupaten;jalan jawa gkb ds. yosowilangun kec. manyar kab. gresik;manyar;kecelakaan ringan;nan;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;1;0;-7,390663978;112,5559322;selatan (180°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan propinsi;jalan raya ds. sumengko kec. wringinanom kab. gresik;wringinanom;kecelakaan ringan;46-65;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;2;0;-7,314653071;112,5654526;selatan (180°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan propinsi;jalan raya ds. katimoho kec. kedamean kab. gresik;kedamean;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan depan - belakang;0;8;0;-7,394459565;112,4912425;barat (270°);gelap / sulit terlihat;cerah;tol;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);60;jalan nasional;jalan toll surabaya mojokerto km 718+600 jalur a ds. sumberame kec. wringinanom kab. gresik;wringinanom;kecelakaan ringan;26-45;perempuan;mini bus;1;sedang
tabrakan depan - belakang;0;1;0;-7,170221868;112,5118584;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya desa sumengko kecamatan duduksampeyan kabupaten gresik;duduk sampeyan;kecelakaan ringan;46-65;perempuan;r2 (sepeda motor);1;sedang
tabrakan depan - belakang;0;1;0;-7,334208556;112,5669466;utara (0°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan propinsi;jalan raya ds. kedamean kec. kedamean kab. gresik;kedamean;kecelakaan ringan;<17;perempuan;pick up;0;tinggi
